PetID;PetType;Breed;Gender;AgeMonths;Color;Size;WeightKg;Vaccinated;HealthCondition;TimeInShelterDays;AdoptionFee;PreviousOwner;AdoptionLikelihood
1142;Dog;Poodle;F;179;White;Large;16,08391058575590;1;1;81;256;0;0
1143;Bird;Parakeet;M;125;Orange;Medium;14,766912686718200;1;1;31;42;0;0
1144;Dog;Poodle;F;167;Brown;Medium;8,493386788240730;1;0;16;241;0;1
1145;Bird;Parakeet;M;86;Gray;Medium;24,73920368082010;1;0;41;41;0;1
1146;Bird;Parakeet;M;76;White;Small;27,08841724813380;1;0;1;94;0;0
1147;Dog;Labrador;F;88;Orange;Large;23,676044813858100;1;0;12;433;0;1
1148;Dog;Poodle;F;168;Gray;Medium;6,665409864609640;1;0;56;253;0;1
1149;Dog;Golden Retriever;F;38;Black;Medium;3,515710429540070;1;0;50;187;1;1
1150;Bird;Parakeet;M;59;Gray;Large;18,557890073854900;1;0;20;384;1;0
1151;Dog;Labrador;F;138;Brown;Medium;2,655748054786630;0;0;66;306;0;1
1152;Rabbit;Rabbit;M;99;Gray;Small;20,51195076818440;1;0;36;399;0;0
1153;Bird;Parakeet;M;63;Orange;Medium;16,382302389490000;1;0;79;166;0;1
1154;Cat;Persian;F;49;Orange;Small;20,220786249566200;1;0;38;270;0;0
1155;Dog;Labrador;F;32;Gray;Small;18,114952435842600;1;0;22;124;1;1
1156;Bird;Parakeet;M;135;Orange;Medium;13,258374516288000;1;0;61;160;1;1
1157;Dog;Poodle;F;21;Black;Large;6,82543822406662;1;0;50;86;1;1
1158;Bird;Parakeet;M;20;Gray;Small;9,865361938504170;1;0;59;308;0;1
1159;Dog;Golden Retriever;F;154;Black;Large;16,210516652350300;0;1;20;488;0;0
1160;Dog;Labrador;F;127;Black;Medium;19,90417471578060;1;0;36;225;1;1
1161;Dog;Poodle;F;68;White;Small;23,605007489651300;1;1;15;144;0;0
1162;Cat;Siamese;F;110;Gray;Medium;23,247950835022800;0;0;62;344;1;0
1163;Dog;Labrador;F;116;Orange;Large;29,207973554571500;1;0;3;247;0;1
1164;Cat;Siamese;F;143;Black;Medium;9,289402011238870;1;0;5;361;0;1
1165;Cat;Siamese;F;120;White;Medium;3,062210538189670;1;0;56;5;0;1
1166;Bird;Parakeet;M;79;Gray;Small;11,02405113071390;1;0;31;30;0;0
1167;Dog;Labrador;F;116;Gray;Medium;22,555539781498200;1;0;86;196;0;1
1168;Rabbit;Rabbit;M;92;Brown;Medium;13,70523787996560;1;0;35;231;0;1
1169;Cat;Siamese;F;14;Brown;Medium;24,715864487093200;1;0;71;295;0;1
1170;Dog;Poodle;F;155;Black;Small;16,930464590394400;1;0;70;413;0;0
1171;Rabbit;Rabbit;M;125;Brown;Large;27,963959956284600;1;0;26;324;0;0
1172;Bird;Parakeet;M;168;Black;Large;28,488039817973000;1;0;1;459;0;0
1173;Rabbit;Rabbit;M;58;Orange;Medium;3,0098306745437100;1;1;83;134;1;0
1174;Bird;Parakeet;M;28;Black;Small;14,235989751660300;1;0;7;492;0;0
1175;Cat;Persian;F;26;Brown;Medium;18,68098277623750;1;0;36;12;0;1
1176;Cat;Persian;F;113;Orange;Large;8,42030368355417;1;0;76;496;1;0
1177;Cat;Siamese;F;66;Brown;Small;12,805226601990400;1;1;84;3;1;0
1178;Bird;Parakeet;M;153;Black;Large;20,65276469241330;1;0;87;177;0;0
1179;Cat;Persian;F;131;White;Large;7,575292580052480;1;0;25;233;1;0
1180;Dog;Poodle;F;44;Gray;Small;18,45745923625910;1;0;59;258;0;0
1181;Rabbit;Rabbit;M;97;Brown;Small;21,225987016764900;1;0;61;139;0;0
1182;Dog;Poodle;F;42;Black;Medium;3,624393021780140;1;0;29;64;0;1
1183;Cat;Siamese;F;6;Orange;Medium;15,42835016479610;1;0;18;282;0;1
1184;Dog;Labrador;F;167;Brown;Large;8,629320867801530;1;1;41;362;1;0
1185;Rabbit;Rabbit;M;23;Brown;Small;22,00720432394330;0;0;19;305;1;0
1186;Bird;Parakeet;M;89;Gray;Small;6,497109747571270;1;0;4;204;1;0
1187;Bird;Parakeet;M;123;Black;Medium;26,874899550605100;1;0;65;16;1;1
1188;Bird;Parakeet;M;178;White;Large;13,49729875903150;1;0;41;199;0;0
1189;Bird;Parakeet;M;171;Orange;Large;6,742087878919050;1;0;15;31;0;0
1190;Dog;Labrador;F;147;Black;Medium;13,70263209415960;1;0;54;211;1;1
1191;Cat;Persian;F;51;Orange;Small;12,853569121447300;1;0;64;434;1;0
1192;Bird;Parakeet;M;11;Brown;Medium;13,438649825317600;1;0;72;272;1;1
1193;Bird;Parakeet;M;12;Gray;Medium;17,98127751142600;0;0;15;289;1;1
1194;Bird;Parakeet;M;74;Gray;Medium;16,114038022492600;1;0;79;290;0;1
1195;Cat;Persian;F;8;White;Medium;5,343536818746180;1;0;50;482;1;1
1196;Rabbit;Rabbit;M;152;Gray;Small;2,901793106752450;1;0;22;485;1;0
1197;Cat;Persian;F;41;Brown;Medium;22,153048013069700;0;0;18;233;1;0
1198;Cat;Persian;F;164;White;Small;17,231805641921100;0;0;80;407;0;0
1199;Cat;Persian;F;85;Black;Medium;11,411022274298600;1;0;2;181;0;1
1200;Bird;Parakeet;M;72;Gray;Large;24,44237685244410;0;0;36;145;0;0
1201;Bird;Parakeet;M;55;White;Small;12,253695753567800;0;0;20;49;0;0
1202;Bird;Parakeet;M;137;Brown;Large;24,082987598417600;0;0;16;429;0;0
1203;Bird;Parakeet;M;47;Orange;Medium;9,866927697858870;1;1;67;431;0;0
1204;Cat;Persian;F;143;Orange;Medium;3,1125136288107900;1;0;30;102;0;1
1205;Dog;Poodle;F;176;Brown;Medium;28,046551120197900;0;0;55;32;0;0
1206;Dog;Golden Retriever;F;104;Brown;Small;12,441982749159800;0;0;66;496;0;0
1207;Rabbit;Rabbit;M;42;Orange;Large;23,98808461263200;1;0;26;470;0;0
1208;Cat;Siamese;F;60;White;Small;9,09517986344683;1;1;57;88;0;0
1209;Cat;Siamese;F;12;Orange;Small;19,744588251586000;0;0;69;484;0;0
1210;Dog;Labrador;F;130;Brown;Medium;26,32601532447410;1;0;2;410;0;1
1211;Dog;Poodle;F;7;Gray;Large;2,2076766478594300;1;0;56;384;0;1
1212;Rabbit;Rabbit;M;80;Black;Medium;25,088437175896600;1;1;84;340;0;0
1213;Dog;Poodle;F;131;Gray;Small;17,56865714418590;1;0;62;314;0;0
1214;Dog;Labrador;F;109;Gray;Medium;18,616680863348500;1;1;34;240;1;1
1215;Cat;Persian;F;3;Brown;Large;16,171582023373500;1;0;56;265;0;1
1216;Dog;Poodle;F;27;Orange;Medium;26,35977799522560;1;0;55;222;0;1
1217;Dog;Poodle;F;114;White;Large;2,259567359833490;1;0;20;235;1;0
1218;Bird;Parakeet;M;107;Gray;Large;8,569823354539600;1;1;50;152;0;0
1219;Bird;Parakeet;M;40;Orange;Medium;26,397113626915500;1;1;25;467;1;0
1220;Rabbit;Rabbit;M;161;White;Small;22,818025373426700;1;0;84;56;1;0
1221;Bird;Parakeet;M;129;Gray;Medium;1,5117096451795700;1;0;25;321;0;1
1222;Bird;Parakeet;M;8;White;Small;15,993182213081600;0;0;53;374;0;0
1223;Bird;Parakeet;M;101;Orange;Small;16,357607740667600;1;0;14;111;0;0
1224;Dog;Golden Retriever;F;160;Black;Medium;12,6255819187094;0;0;60;14;0;0
1225;Bird;Parakeet;M;124;Orange;Small;9,6244066297977;0;0;43;411;0;0
1226;Rabbit;Rabbit;M;176;Brown;Small;20,770020661957900;0;0;62;268;0;0
1227;Bird;Parakeet;M;107;White;Medium;7,02592347643786;1;0;76;113;1;1
1228;Bird;Parakeet;M;101;Black;Medium;24,169508300079500;0;0;69;251;0;0
1229;Cat;Persian;F;4;White;Medium;24,288077662256700;1;0;63;499;0;1
1230;Rabbit;Rabbit;M;110;White;Small;13,042581689611800;1;1;2;373;0;0
1231;Rabbit;Rabbit;M;19;Gray;Large;9,222892316379780;1;0;54;141;0;1
1232;Rabbit;Rabbit;M;32;Brown;Small;9,232467266130680;1;0;16;113;0;0
1233;Rabbit;Rabbit;M;137;White;Large;14,986448395890100;1;0;55;449;0;0
1234;Rabbit;Rabbit;M;12;Orange;Medium;21,867797517731400;1;0;43;289;0;1
1235;Dog;Golden Retriever;F;139;Orange;Large;11,407192038821900;1;0;61;482;1;0
1236;Rabbit;Rabbit;M;46;Gray;Medium;18,691257018274800;1;0;38;356;0;1
1237;Bird;Parakeet;M;119;Brown;Medium;12,092049356895200;1;0;45;24;0;1
1238;Bird;Parakeet;M;16;Brown;Large;9,831172485390120;1;1;51;367;0;0
1239;Dog;Poodle;F;129;Orange;Medium;1,7209259615580300;1;0;42;309;0;1
1240;Dog;Poodle;F;63;Black;Large;1,1135090663263300;0;0;24;254;0;0
1241;Bird;Parakeet;M;109;Gray;Medium;7,58902265712813;1;1;30;462;1;0
1242;Bird;Parakeet;M;119;Gray;Small;12,785782317228900;1;0;37;267;1;0
1243;Dog;Labrador;F;21;Orange;Small;25,68657385349980;1;0;53;125;0;1
1244;Cat;Persian;F;158;Orange;Medium;24,156043044982300;1;1;63;392;0;0
1245;Cat;Siamese;F;13;Black;Medium;8,747792615051710;1;0;11;249;0;1
1246;Cat;Siamese;F;162;Black;Large;8,09167284654468;1;0;78;286;0;0
1247;Cat;Siamese;F;4;Brown;Small;7,592340061030800;0;1;23;333;0;0
1248;Dog;Labrador;F;156;Gray;Large;10,837882875337100;0;0;80;476;0;0
1249;Rabbit;Rabbit;M;102;Gray;Medium;15,447762867288900;0;1;50;52;0;0
1250;Cat;Persian;F;59;Orange;Medium;13,72136538891570;1;0;85;367;0;1
1251;Cat;Siamese;F;128;Brown;Large;7,329922764663320;1;0;55;42;1;0
1252;Cat;Persian;F;27;Gray;Medium;4,783090888364920;1;0;55;165;1;1
1253;Dog;Golden Retriever;F;69;Brown;Small;1,3647565620996700;1;1;4;41;0;0
1254;Dog;Poodle;F;25;Brown;Large;5,464933921328610;1;0;54;379;0;0
1255;Dog;Golden Retriever;F;131;Orange;Small;21,455334735629400;1;0;61;455;1;0
1256;Dog;Poodle;F;97;Brown;Small;8,065518511021910;1;0;78;175;0;0
1257;Bird;Parakeet;M;25;Black;Small;14,589452493523800;1;0;83;66;1;0
1258;Rabbit;Rabbit;M;148;Black;Large;18,147733318774100;1;0;5;65;0;0
1259;Cat;Siamese;F;162;White;Medium;26,718386182116600;0;1;18;399;0;0
1260;Bird;Parakeet;M;154;Orange;Small;26,776797853409200;1;0;44;82;0;0
1261;Rabbit;Rabbit;M;126;White;Small;22,62627827675940;1;0;31;349;1;0
1262;Dog;Labrador;F;133;Black;Small;2,019552769406540;0;0;21;104;0;0
1263;Cat;Persian;F;9;White;Medium;17,677042153477000;1;0;47;399;0;1
1264;Dog;Labrador;F;116;Orange;Medium;23,810920654113700;1;0;30;286;0;1
1265;Bird;Parakeet;M;178;Orange;Large;1,501353298137530;1;0;55;373;1;0
1266;Dog;Golden Retriever;F;134;Brown;Medium;16,94085379604080;0;0;68;185;1;0
1267;Bird;Parakeet;M;60;Gray;Large;25,875160227794900;1;0;69;283;1;0
1268;Bird;Parakeet;M;172;Brown;Large;14,748960199425700;1;0;41;3;1;0
1269;Rabbit;Rabbit;M;121;Orange;Large;1,119079884026010;0;0;45;137;0;0
1270;Cat;Persian;F;139;Black;Large;1,3193873917326200;1;0;74;178;0;0
1271;Cat;Persian;F;175;Black;Large;13,082445084998800;0;1;80;236;0;0
1272;Bird;Parakeet;M;108;Brown;Small;5,495251355085880;0;0;30;17;0;0
1273;Cat;Persian;F;108;Orange;Medium;20,269069055704500;0;0;77;302;1;0
1274;Cat;Siamese;F;131;Black;Small;21,555178682278500;0;0;85;415;1;0
1275;Cat;Persian;F;76;Orange;Large;6,15851406835823;1;0;45;413;0;0
1276;Bird;Parakeet;M;30;Black;Medium;26,76746536721010;0;0;45;419;0;0
1277;Rabbit;Rabbit;M;21;Orange;Small;13,81532750438890;1;0;79;8;1;1
1278;Bird;Parakeet;M;156;White;Small;5,142531320165790;1;0;84;419;0;0
1279;Bird;Parakeet;M;161;Orange;Large;23,16329634401250;1;0;84;28;0;0
1280;Bird;Parakeet;M;163;Orange;Small;23,90926050048640;1;0;45;143;0;0
1281;Bird;Parakeet;M;34;Brown;Small;19,53956870729830;1;0;55;347;0;0
1282;Bird;Parakeet;M;41;White;Small;25,750501042874000;1;0;59;148;0;0
1283;Cat;Siamese;F;51;Gray;Small;22,38381618888950;0;0;5;63;0;0
1284;Bird;Parakeet;M;175;Brown;Small;26,583966379582700;1;0;32;366;0;0
1285;Rabbit;Rabbit;M;82;Gray;Large;13,582753406078900;1;1;6;449;1;0
1286;Dog;Poodle;F;58;Black;Large;22,68031671488380;1;1;26;379;0;0
1287;Cat;Persian;F;75;Gray;Small;29,992795339442300;0;0;37;186;0;0
1288;Bird;Parakeet;M;23;Orange;Large;22,02300472806900;1;0;13;365;1;1
1289;Bird;Parakeet;M;176;Gray;Large;4,311329626876830;1;0;69;226;0;0
1290;Bird;Parakeet;M;128;Brown;Medium;16,031242950446300;1;0;25;117;0;1
1291;Rabbit;Rabbit;M;150;Brown;Small;18,03308594604780;1;0;13;411;1;0
1292;Dog;Golden Retriever;F;17;Gray;Large;6,052109577070340;0;1;88;438;0;0
1293;Dog;Poodle;F;69;Brown;Large;28,92385739116310;1;0;20;355;1;0
1294;Bird;Parakeet;M;108;Brown;Small;6,091813551403870;0;1;72;253;0;0
1295;Dog;Labrador;F;139;Gray;Medium;6,14917967168346;0;0;60;30;0;1
1296;Bird;Parakeet;M;94;White;Small;27,539847001262100;1;0;73;160;0;0
1297;Cat;Persian;F;15;White;Medium;14,49095756052850;0;0;21;214;0;1
1298;Cat;Persian;F;91;Black;Small;2,83246009896097;0;1;61;443;1;0
1299;Dog;Labrador;F;163;Brown;Small;18,347437498217300;0;0;84;168;0;0
1300;Dog;Labrador;F;33;Gray;Small;18,452964110358400;1;0;79;80;1;1
1301;Rabbit;Rabbit;M;125;Brown;Small;2,870522001910290;1;1;26;45;1;0
1302;Cat;Siamese;F;16;Orange;Medium;29,2031523733762;1;0;54;48;0;1
1303;Dog;Labrador;F;162;Brown;Medium;16,776868993542700;1;0;42;448;1;1
1304;Cat;Siamese;F;66;Brown;Large;17,234075943213200;0;0;11;297;0;0
1305;Rabbit;Rabbit;M;168;White;Small;16,08334702056940;1;0;37;406;0;0
1306;Bird;Parakeet;M;156;Gray;Medium;18,71122160969400;1;0;11;367;1;1
1307;Cat;Persian;F;47;Brown;Medium;8,664692830438890;1;0;27;282;0;1
1308;Bird;Parakeet;M;167;White;Medium;9,329999091270380;0;0;83;472;0;0
1309;Rabbit;Rabbit;M;148;Black;Small;15,82883360408790;0;0;34;415;0;0
1310;Rabbit;Rabbit;M;124;White;Large;24,393889788143800;1;0;38;466;0;0
1311;Dog;Golden Retriever;F;1;White;Medium;2,446072718331190;1;0;61;87;0;1
1312;Cat;Siamese;F;87;White;Small;18,498722154387100;1;1;87;120;0;0
1313;Dog;Poodle;F;128;Brown;Medium;24,396566132683100;1;1;53;2;0;0
1314;Rabbit;Rabbit;M;67;Brown;Medium;5,550600889079590;0;0;65;315;0;0
1315;Cat;Persian;F;4;Black;Large;1,4356537174364200;1;0;3;459;0;1
1316;Cat;Siamese;F;153;Orange;Medium;10,068685559102300;1;0;67;226;0;1
1317;Rabbit;Rabbit;M;47;Orange;Medium;18,056167495158300;0;0;28;78;0;0
1318;Bird;Parakeet;M;38;Orange;Small;5,0102120287376800;0;0;14;144;1;0
1319;Dog;Poodle;F;143;Black;Small;13,35754875820210;0;0;52;241;0;0
1320;Dog;Labrador;F;21;Orange;Large;17,01732342385410;0;0;30;31;0;1
1321;Dog;Labrador;F;57;Orange;Small;18,3676097479622;1;0;58;262;0;1
1322;Cat;Siamese;F;117;White;Small;8,957939909010880;1;0;54;210;0;0
1323;Cat;Persian;F;46;Brown;Large;12,60085944360250;1;0;69;70;0;0
1324;Bird;Parakeet;M;142;Brown;Medium;23,571837642959200;1;0;15;383;1;1
1325;Rabbit;Rabbit;M;145;White;Large;28,29522612949990;1;0;38;196;1;0
1326;Rabbit;Rabbit;M;39;White;Small;25,99452960242950;1;0;78;57;1;0
1327;Cat;Siamese;F;137;White;Large;17,364221550269500;0;1;14;423;1;0
1328;Cat;Persian;F;99;Brown;Medium;12,89849128537450;1;0;57;468;0;1
1329;Cat;Siamese;F;77;Orange;Large;10,655741816771100;1;0;59;111;0;0
1330;Rabbit;Rabbit;M;115;White;Small;4,623740416436520;0;0;8;47;1;0
1331;Bird;Parakeet;M;134;Black;Small;4,089986169267280;1;0;72;434;0;0
1332;Dog;Golden Retriever;F;151;White;Large;20,962371122496100;1;0;19;184;1;0
1333;Bird;Parakeet;M;91;Gray;Medium;8,534038068963650;1;0;32;366;1;1
1334;Bird;Parakeet;M;98;White;Large;8,385188906540960;0;0;29;326;1;0
1335;Bird;Parakeet;M;120;Brown;Medium;29,947656579855800;1;0;41;164;0;1
1336;Rabbit;Rabbit;M;46;White;Medium;6,449852778340070;1;0;75;214;1;1
1337;Dog;Golden Retriever;F;38;Gray;Large;5,29373302517606;0;0;45;330;0;0
1338;Cat;Persian;F;142;Black;Medium;3,861871605037700;0;0;13;329;0;0
1339;Rabbit;Rabbit;M;100;Orange;Small;17,81435500983710;1;1;27;120;0;0
1340;Rabbit;Rabbit;M;72;White;Large;19,20805095406090;0;0;19;212;1;0
1341;Bird;Parakeet;M;35;Gray;Medium;11,591609861449600;1;0;26;310;1;1
1342;Rabbit;Rabbit;M;147;Gray;Small;16,526986729832600;1;0;53;40;0;0
1343;Bird;Parakeet;M;30;Black;Large;23,863586397402500;0;0;51;352;0;0
1344;Cat;Persian;F;78;Brown;Small;24,725020881330700;0;0;37;403;0;0
1345;Dog;Poodle;F;84;White;Small;28,7794501957538;1;0;9;288;1;0
1346;Rabbit;Rabbit;M;113;Gray;Small;24,903771591763400;0;0;52;167;0;0
1347;Cat;Siamese;F;25;Black;Medium;17,380401664805400;0;0;54;482;0;0
1348;Cat;Siamese;F;168;Orange;Large;6,210052009268530;1;1;3;33;0;0
1349;Cat;Siamese;F;88;Gray;Large;3,8931431733824300;1;0;69;317;0;0
1350;Bird;Parakeet;M;14;Black;Medium;2,580844807414920;1;0;8;483;0;1
1351;Rabbit;Rabbit;M;154;Brown;Large;20,32924912177610;0;0;14;474;0;0
1352;Cat;Siamese;F;102;Brown;Small;24,418551406541800;1;0;3;274;1;0
1353;Dog;Labrador;F;150;Gray;Large;15,751834569838300;1;0;24;426;1;1
1354;Cat;Persian;F;176;Gray;Medium;2,586711070175560;1;1;13;196;0;0
1355;Cat;Persian;F;83;White;Small;16,528646663148800;1;0;43;190;1;0
1356;Bird;Parakeet;M;110;Black;Medium;28,136728584212000;0;0;29;220;0;0
1357;Rabbit;Rabbit;M;179;Gray;Small;18,330782537041400;1;1;72;9;0;0
1358;Dog;Labrador;F;131;White;Small;24,47339716542160;1;0;51;119;0;1
1359;Rabbit;Rabbit;F;170;White;Large;24,204426803360800;1;0;42;122;0;0
1360;Bird;Parakeet;M;19;Gray;Small;28,031743893638900;1;0;31;246;1;1
1361;Dog;Poodle;F;28;Brown;Medium;23,336634203846300;1;0;63;359;0;1
1362;Cat;Persian;F;173;Black;Large;22,683314906379600;0;0;26;396;0;0
1363;Cat;Siamese;F;71;Black;Medium;7,788977284148580;1;0;18;220;1;1
1364;Cat;Siamese;F;63;Brown;Small;2,737829504311360;0;0;82;260;0;0
1365;Bird;Parakeet;M;73;Gray;Medium;16,010384486560400;1;0;57;57;1;1
1366;Rabbit;Rabbit;F;124;Black;Medium;4,608592030455900;1;0;7;314;1;1
1367;Dog;Golden Retriever;F;119;Gray;Small;28,903680412061700;1;0;48;459;0;0
1368;Bird;Parakeet;M;121;Gray;Large;9,407818116357830;0;0;80;127;1;0
1369;Dog;Poodle;F;19;White;Medium;25,7353818981445;1;0;60;186;0;1
1370;Cat;Persian;F;175;Brown;Small;12,24111413087130;1;0;33;204;0;0
1371;Cat;Siamese;F;142;Gray;Large;10,372633245863900;1;0;3;85;0;0
1372;Bird;Parakeet;M;120;Orange;Large;28,119598598922000;0;0;4;103;0;0
1373;Cat;Persian;F;166;Brown;Large;11,536354590500500;1;1;4;142;1;0
1374;Cat;Siamese;F;61;Black;Medium;12,318349351231000;0;0;42;204;0;0
1375;Rabbit;Rabbit;F;164;White;Medium;4,076661608774370;0;0;9;128;0;0
1376;Cat;Persian;F;168;Black;Medium;20,44295329319280;0;1;51;245;1;0
1377;Dog;Golden Retriever;F;30;Black;Large;9,37634301984789;0;0;17;37;0;0
1378;Dog;Labrador;F;9;Brown;Medium;17,98252086734570;1;0;17;362;0;1
1379;Dog;Labrador;F;64;Black;Small;18,149199417543100;1;0;20;108;0;1
1380;Bird;Parakeet;M;161;Gray;Medium;21,856791172277200;1;0;14;308;1;1
1381;Bird;Parakeet;M;120;Black;Medium;22,612003099000800;0;0;22;51;0;0
1382;Rabbit;Rabbit;F;52;White;Large;15,919120597644600;1;0;52;0;0;0
1383;Cat;Siamese;F;89;White;Medium;10,598766480498700;1;0;27;10;0;1
1384;Bird;Parakeet;M;142;Orange;Small;25,286075950207300;0;0;43;313;0;0
1385;Cat;Siamese;F;53;White;Large;9,986103832846060;1;0;3;234;1;0
1386;Dog;Labrador;F;78;Black;Small;15,717763739610600;1;0;88;127;0;1
1387;Cat;Persian;F;41;White;Large;12,636324912908100;1;0;8;423;0;0
1388;Rabbit;Rabbit;F;68;Brown;Large;25,797273193121000;1;0;86;213;0;0
1389;Cat;Persian;F;8;White;Medium;13,525637403229000;1;1;89;482;1;1
1390;Dog;Golden Retriever;F;2;Gray;Small;12,196876476287000;0;0;10;443;1;0
1391;Dog;Poodle;F;105;Brown;Large;21,004887094031500;1;0;29;242;0;0
1392;Rabbit;Rabbit;F;125;Orange;Medium;18,47079218598180;0;0;40;43;0;0
1393;Bird;Parakeet;M;110;Gray;Large;4,1101581713795400;1;1;65;5;0;0
1394;Bird;Parakeet;M;86;Black;Large;15,736895383974900;1;0;21;155;0;0
1395;Dog;Poodle;F;169;Black;Large;22,32887326166420;1;0;24;414;0;0
1396;Rabbit;Rabbit;F;120;Black;Large;29,77016817314930;1;1;73;7;0;0
1397;Rabbit;Rabbit;F;127;Gray;Large;19,245258185139300;1;1;60;4;0;0
1398;Dog;Golden Retriever;F;16;Gray;Large;11,738498926798200;0;0;26;361;1;0
1399;Dog;Labrador;F;62;Gray;Medium;7,558396394261430;1;0;9;181;0;1
1400;Cat;Persian;F;113;Brown;Large;26,312076790446300;1;0;20;111;1;0
1401;Cat;Siamese;F;176;Brown;Small;24,62239115129160;1;1;56;491;0;0
1402;Dog;Labrador;F;158;Black;Medium;7,783761802602160;1;0;36;272;1;1
1403;Dog;Golden Retriever;F;12;White;Small;6,81833061425063;0;1;36;421;0;0
1404;Bird;Parakeet;M;35;Black;Large;21,73896652752410;0;0;73;264;0;0
1405;Cat;Persian;F;11;Orange;Small;10,133609795644000;1;0;22;457;1;1
1406;Cat;Persian;F;64;Brown;Large;9,885565152496780;1;0;1;211;0;0
1407;Dog;Labrador;F;50;Gray;Large;5,416417164962000;0;0;69;77;0;0
1408;Cat;Siamese;F;149;Brown;Medium;8,655290071585070;1;0;73;269;0;1
1409;Cat;Persian;F;69;Gray;Medium;13,397719170186800;1;0;37;153;1;1
1410;Rabbit;Rabbit;F;48;Orange;Large;22,25231178090010;0;0;83;220;0;0
1411;Bird;Parakeet;M;20;Orange;Medium;10,752934737998700;1;0;72;368;1;1
1412;Rabbit;Rabbit;F;101;Brown;Small;10,529525844915400;1;0;13;445;0;0
1413;Cat;Persian;F;172;Gray;Medium;9,262484324020640;1;0;84;346;0;1
1414;Bird;Parakeet;M;161;Orange;Medium;14,870226357820200;1;0;43;24;0;1
1415;Dog;Poodle;F;137;Black;Small;6,2384642402981400;1;0;37;463;0;0
1416;Dog;Golden Retriever;F;68;Black;Medium;15,08329128693160;1;0;74;419;0;1
1417;Bird;Parakeet;M;35;Gray;Large;21,421091129646000;0;1;25;353;0;0
1418;Bird;Parakeet;M;65;Brown;Small;1,863924616946040;0;0;88;207;0;0
1419;Dog;Labrador;F;8;Orange;Large;1,2836020288670900;1;0;21;416;0;1
1420;Dog;Labrador;F;45;Brown;Small;3,1785643944807700;1;0;41;2;0;1
1421;Bird;Parakeet;M;87;Black;Large;16,53414179011530;0;0;73;214;1;0
1422;Bird;Parakeet;M;175;Orange;Large;25,7791974123767;1;0;42;394;1;0
1423;Cat;Persian;F;168;Brown;Medium;1,1416495145873100;0;1;42;111;1;0
1424;Dog;Golden Retriever;F;76;White;Large;28,16317783295580;1;1;2;441;0;0
1425;Bird;Parakeet;M;76;Gray;Medium;4,082076835545540;0;0;68;191;1;0
1426;Bird;Parakeet;M;174;Gray;Small;25,41752231368860;1;0;8;401;0;0
1427;Cat;Persian;F;47;White;Large;15,002788184505500;1;0;61;46;0;0
1428;Bird;Parakeet;M;15;Black;Large;20,121364231086500;0;0;14;488;1;0
1429;Bird;Parakeet;M;105;Orange;Small;15,80980654896830;1;0;77;427;1;0
1430;Bird;Parakeet;M;147;Gray;Small;14,834398530201300;1;0;21;220;0;0
1431;Rabbit;Rabbit;F;26;White;Large;25,212083422567400;1;0;24;186;0;0
1432;Cat;Persian;F;52;White;Small;22,920705007466700;0;1;50;49;0;0
1433;Rabbit;Rabbit;F;93;Black;Medium;15,01866485916710;1;0;82;196;0;1
1434;Bird;Parakeet;M;150;Black;Small;4,237441952485790;0;0;45;215;1;0
1435;Bird;Parakeet;M;21;Brown;Small;4,346685820117840;1;0;64;412;0;1
1436;Dog;Labrador;F;51;Gray;Large;24,244644360853200;1;1;64;220;1;0
1437;Rabbit;Rabbit;F;38;Brown;Medium;16,35232801907850;1;0;26;379;0;1
1438;Cat;Siamese;F;20;White;Small;14,966085066361500;1;0;32;89;1;1
1439;Bird;Parakeet;M;157;Orange;Medium;20,736438399460700;0;0;57;231;1;0
1440;Rabbit;Rabbit;F;179;Orange;Medium;25,906405919013500;0;0;53;322;0;0
1441;Dog;Poodle;F;132;Black;Medium;19,237321187985900;1;0;33;257;0;1
1442;Dog;Labrador;F;55;Orange;Large;23,12258916804790;0;0;52;152;1;0
1443;Dog;Labrador;F;92;Orange;Small;23,19284519939180;0;0;18;255;0;0
1444;Bird;Parakeet;M;28;Orange;Large;11,331582014995800;1;0;35;402;0;0
1445;Bird;Parakeet;M;4;White;Small;8,948412673588880;0;1;12;423;0;0
1446;Dog;Poodle;F;150;Orange;Small;24,2337579480796;1;0;51;257;0;0
1447;Rabbit;Rabbit;F;76;Orange;Large;11,938184961743100;0;0;89;466;1;0
1448;Cat;Persian;M;173;Orange;Medium;27,19674418915850;1;0;10;64;0;1
1449;Cat;Siamese;F;67;Brown;Medium;3,021030205173470;1;0;52;189;1;1
1450;Bird;Parakeet;M;86;White;Small;2,6883078501848500;1;0;34;90;0;0
1451;Cat;Siamese;F;162;Black;Large;27,883120642940800;0;1;67;437;1;0
1452;Cat;Persian;M;91;Brown;Medium;19,805192511261600;1;1;39;172;0;0
1453;Dog;Golden Retriever;F;105;Gray;Medium;12,008381337001600;1;0;8;246;0;1
1454;Bird;Parakeet;M;1;White;Small;22,8967520296693;1;0;29;255;0;1
1455;Rabbit;Rabbit;F;72;White;Small;20,497477489815600;1;0;22;115;1;0
1456;Dog;Golden Retriever;F;87;Gray;Large;16,40483035776830;1;0;84;48;0;0
1457;Dog;Labrador;F;166;Gray;Small;3,8673269372168900;0;0;70;226;1;0
1458;Dog;Golden Retriever;F;6;Gray;Medium;24,553208031489800;1;0;61;488;0;1
1459;Rabbit;Rabbit;F;153;Black;Medium;26,114672529738100;1;1;43;68;0;0
